student_id,subject_id,semester_id,attendance_percent,total_classes,classes_attended
STU009616,,SEM-4,75.0,45,34
STU009616,,SEM-5,59.0,45,27
STU009616,,SEM-6,62.0,45,28
STU009616,,SEM-7,63.0,45,28
STU009616,,SEM-8,72.0,45,32
STU009617,,SEM-1,73.0,45,33
STU009617,,SEM-2,79.0,45,36
STU009617,,SEM-3,76.0,45,34
STU009617,,SEM-4,70.0,45,31
STU009617,,SEM-5,67.0,45,30
STU009617,,SEM-6,77.0,45,35
STU009617,,SEM-7,81.0,45,36
STU009617,,SEM-8,68.0,45,31
STU009618,,SEM-1,75.0,45,34
STU009618,,SEM-2,79.0,45,36
STU009618,,SEM-3,77.0,45,35
STU009618,,SEM-4,85.0,45,38
STU009618,,SEM-5,75.0,45,34
STU009618,,SEM-6,70.0,45,31
STU009618,,SEM-7,67.0,45,30
STU009618,,SEM-8,69.0,45,31
STU009619,,SEM-1,50.0,45,22
STU009619,,SEM-2,69.0,45,31
STU009619,,SEM-3,62.0,45,28
STU009619,,SEM-4,50.0,45,22
STU009619,,SEM-5,50.0,45,22
STU009619,,SEM-6,50.0,45,22
STU009619,,SEM-7,50.0,45,22
STU009619,,SEM-8,72.0,45,32
STU009620,,SEM-1,59.0,45,27
STU009620,,SEM-2,86.0,45,39
STU009620,,SEM-3,69.0,45,31
STU009620,,SEM-4,63.0,45,28
STU009620,,SEM-5,61.0,45,27
STU009620,,SEM-6,63.0,45,28
STU009620,,SEM-7,73.0,45,33
STU009620,,SEM-8,61.0,45,27
STU009621,,SEM-1,87.0,45,39
STU009621,,SEM-2,89.0,45,40
STU009621,,SEM-3,84.0,45,38
STU009621,,SEM-4,78.0,45,35
STU009621,,SEM-5,80.0,45,36
STU009621,,SEM-6,74.0,45,33
STU009621,,SEM-7,75.0,45,34
STU009621,,SEM-8,82.0,45,37
STU009622,,SEM-1,61.0,45,27
STU009622,,SEM-2,69.0,45,31
STU009622,,SEM-3,73.0,45,33
STU009622,,SEM-4,65.0,45,29
STU009622,,SEM-5,63.0,45,28
STU009622,,SEM-6,56.0,45,25
STU009622,,SEM-7,83.0,45,37
STU009622,,SEM-8,70.0,45,31
STU009623,,SEM-1,77.0,45,35
STU009623,,SEM-2,88.0,45,40
STU009623,,SEM-3,69.0,45,31
STU009623,,SEM-4,78.0,45,35
STU009623,,SEM-5,81.0,45,36
STU009623,,SEM-6,64.0,45,29
STU009623,,SEM-7,96.0,45,43
STU009623,,SEM-8,75.0,45,34
STU009624,,SEM-1,90.0,45,40
STU009624,,SEM-2,68.0,45,31
STU009624,,SEM-3,88.0,45,40
STU009624,,SEM-4,70.0,45,31
STU009624,,SEM-5,60.0,45,27
STU009624,,SEM-6,66.0,45,30
STU009624,,SEM-7,62.0,45,28
STU009624,,SEM-8,77.0,45,35
STU009625,,SEM-1,78.0,45,35
STU009625,,SEM-2,75.0,45,34
STU009625,,SEM-3,93.0,45,42
STU009625,,SEM-4,79.0,45,36
STU009625,,SEM-5,76.0,45,34
STU009625,,SEM-6,72.0,45,32
STU009625,,SEM-7,80.0,45,36
STU009625,,SEM-8,71.0,45,32
STU009626,,SEM-1,94.0,45,42
STU009626,,SEM-2,82.0,45,37
STU009626,,SEM-3,90.0,45,40
STU009626,,SEM-4,85.0,45,38
STU009626,,SEM-5,86.0,45,39
STU009626,,SEM-6,86.0,45,39
STU009626,,SEM-7,78.0,45,35
STU009626,,SEM-8,83.0,45,37
STU009627,,SEM-1,92.0,45,41
STU009627,,SEM-2,81.0,45,36
STU009627,,SEM-3,83.0,45,37
STU009627,,SEM-4,84.0,45,38
STU009627,,SEM-5,90.0,45,40
STU009627,,SEM-6,83.0,45,37
STU009627,,SEM-7,75.0,45,34
STU009627,,SEM-8,72.0,45,32
STU009628,,SEM-1,65.0,45,29
STU009628,,SEM-2,85.0,45,38
STU009628,,SEM-3,74.0,45,33
STU009628,,SEM-4,68.0,45,31
STU009628,,SEM-5,86.0,45,39
STU009628,,SEM-6,73.0,45,33
STU009628,,SEM-7,75.0,45,34
STU009628,,SEM-8,77.0,45,35
STU009629,,SEM-1,74.0,45,33
STU009629,,SEM-2,65.0,45,29
STU009629,,SEM-3,80.0,45,36
STU009629,,SEM-4,81.0,45,36
STU009629,,SEM-5,68.0,45,31
STU009629,,SEM-6,70.0,45,31
STU009629,,SEM-7,66.0,45,30
STU009629,,SEM-8,79.0,45,36
STU009630,,SEM-1,82.0,45,37
STU009630,,SEM-2,77.0,45,35
STU009630,,SEM-3,68.0,45,31
STU009630,,SEM-4,77.0,45,35
STU009630,,SEM-5,71.0,45,32
STU009630,,SEM-6,64.0,45,29
STU009630,,SEM-7,64.0,45,29
STU009630,,SEM-8,71.0,45,32
STU009631,,SEM-1,75.0,45,34
STU009631,,SEM-2,69.0,45,31
STU009631,,SEM-3,56.0,45,25
STU009631,,SEM-4,57.0,45,26
STU009631,,SEM-5,58.0,45,26
STU009631,,SEM-6,77.0,45,35
STU009631,,SEM-7,66.0,45,30
STU009631,,SEM-8,65.0,45,29
STU009632,,SEM-1,83.0,45,37
STU009632,,SEM-2,85.0,45,38
STU009632,,SEM-3,96.0,45,43
STU009632,,SEM-4,92.0,45,41
STU009632,,SEM-5,67.0,45,30
STU009632,,SEM-6,87.0,45,39
STU009632,,SEM-7,84.0,45,38
STU009632,,SEM-8,85.0,45,38
STU009633,,SEM-1,80.0,45,36
STU009633,,SEM-2,62.0,45,28
STU009633,,SEM-3,78.0,45,35
STU009633,,SEM-4,60.0,45,27
STU009633,,SEM-5,91.0,45,41
STU009633,,SEM-6,73.0,45,33
STU009633,,SEM-7,83.0,45,37
STU009633,,SEM-8,80.0,45,36
STU009634,,SEM-1,66.0,45,30
STU009634,,SEM-2,74.0,45,33
STU009634,,SEM-3,75.0,45,34
STU009634,,SEM-4,67.0,45,30
STU009634,,SEM-5,67.0,45,30
STU009634,,SEM-6,50.0,45,22
STU009634,,SEM-7,63.0,45,28
STU009634,,SEM-8,60.0,45,27
STU009635,,SEM-1,77.0,45,35
STU009635,,SEM-2,76.0,45,34
STU009635,,SEM-3,84.0,45,38
STU009635,,SEM-4,85.0,45,38
STU009635,,SEM-5,78.0,45,35
STU009635,,SEM-6,68.0,45,31
STU009635,,SEM-7,81.0,45,36
STU009635,,SEM-8,72.0,45,32
STU009636,,SEM-1,61.0,45,27
STU009636,,SEM-2,78.0,45,35
STU009636,,SEM-3,87.0,45,39
STU009636,,SEM-4,76.0,45,34
STU009636,,SEM-5,67.0,45,30
STU009636,,SEM-6,71.0,45,32
STU009636,,SEM-7,62.0,45,28
STU009636,,SEM-8,73.0,45,33
STU009637,,SEM-1,65.0,45,29
STU009637,,SEM-2,71.0,45,32
STU009637,,SEM-3,86.0,45,39
STU009637,,SEM-4,60.0,45,27
STU009637,,SEM-5,73.0,45,33
STU009637,,SEM-6,66.0,45,30
STU009637,,SEM-7,84.0,45,38
STU009637,,SEM-8,82.0,45,37
STU009638,,SEM-1,88.0,45,40
STU009638,,SEM-2,65.0,45,29
STU009638,,SEM-3,80.0,45,36
STU009638,,SEM-4,61.0,45,27
STU009638,,SEM-5,86.0,45,39
STU009638,,SEM-6,64.0,45,29
STU009638,,SEM-7,71.0,45,32
STU009638,,SEM-8,51.0,45,23
STU009639,,SEM-1,68.0,45,31
STU009639,,SEM-2,59.0,45,27
STU009639,,SEM-3,59.0,45,27
STU009639,,SEM-4,80.0,45,36
STU009639,,SEM-5,58.0,45,26
STU009639,,SEM-6,60.0,45,27
STU009639,,SEM-7,67.0,45,30
STU009639,,SEM-8,65.0,45,29
STU009640,,SEM-1,70.0,45,31
STU009640,,SEM-2,73.0,45,33
STU009640,,SEM-3,67.0,45,30
STU009640,,SEM-4,77.0,45,35
STU009640,,SEM-5,62.0,45,28
STU009640,,SEM-6,62.0,45,28
STU009640,,SEM-7,59.0,45,27
STU009640,,SEM-8,67.0,45,30
STU009641,,SEM-1,76.0,45,34
STU009641,,SEM-2,81.0,45,36
STU009641,,SEM-3,83.0,45,37
STU009641,,SEM-4,77.0,45,35
STU009641,,SEM-5,69.0,45,31
STU009641,,SEM-6,74.0,45,33
STU009641,,SEM-7,84.0,45,38
STU009641,,SEM-8,85.0,45,38
STU009642,,SEM-1,84.0,45,38
STU009642,,SEM-2,92.0,45,41
STU009642,,SEM-3,92.0,45,41
STU009642,,SEM-4,91.0,45,41
STU009642,,SEM-5,86.0,45,39
STU009642,,SEM-6,77.0,45,35
STU009642,,SEM-7,78.0,45,35
STU009642,,SEM-8,86.0,45,39
STU009643,,SEM-1,75.0,45,34
STU009643,,SEM-2,65.0,45,29
STU009643,,SEM-3,64.0,45,29
STU009643,,SEM-4,58.0,45,26
STU009643,,SEM-5,51.0,45,23
STU009643,,SEM-6,65.0,45,29
STU009643,,SEM-7,74.0,45,33
STU009643,,SEM-8,51.0,45,23
STU009644,,SEM-1,75.0,45,34
STU009644,,SEM-2,80.0,45,36
STU009644,,SEM-3,84.0,45,38
STU009644,,SEM-4,80.0,45,36
STU009644,,SEM-5,93.0,45,42
STU009644,,SEM-6,88.0,45,40
STU009644,,SEM-7,87.0,45,39
STU009644,,SEM-8,72.0,45,32
STU009645,,SEM-1,68.0,45,31
STU009645,,SEM-2,79.0,45,36
STU009645,,SEM-3,63.0,45,28
STU009645,,SEM-4,74.0,45,33
STU009645,,SEM-5,83.0,45,37
STU009645,,SEM-6,80.0,45,36
STU009645,,SEM-7,72.0,45,32
STU009645,,SEM-8,67.0,45,30
STU009646,,SEM-1,68.0,45,31
STU009646,,SEM-2,81.0,45,36
STU009646,,SEM-3,64.0,45,29
STU009646,,SEM-4,61.0,45,27
STU009646,,SEM-5,61.0,45,27
STU009646,,SEM-6,63.0,45,28
STU009646,,SEM-7,50.0,45,22
STU009646,,SEM-8,50.0,45,22
STU009647,,SEM-1,50.0,45,22
STU009647,,SEM-2,73.0,45,33
STU009647,,SEM-3,52.0,45,23
STU009647,,SEM-4,54.0,45,24
STU009647,,SEM-5,82.0,45,37
STU009647,,SEM-6,79.0,45,36
STU009647,,SEM-7,55.0,45,25
STU009647,,SEM-8,64.0,45,29
STU009648,,SEM-1,74.0,45,33
STU009648,,SEM-2,77.0,45,35
STU009648,,SEM-3,81.0,45,36
STU009648,,SEM-4,68.0,45,31
STU009648,,SEM-5,69.0,45,31
STU009648,,SEM-6,55.0,45,25
STU009648,,SEM-7,74.0,45,33
STU009648,,SEM-8,63.0,45,28
STU009649,,SEM-1,88.0,45,40
STU009649,,SEM-2,85.0,45,38
STU009649,,SEM-3,91.0,45,41
STU009649,,SEM-4,78.0,45,35
STU009649,,SEM-5,98.0,45,44
STU009649,,SEM-6,69.0,45,31
STU009649,,SEM-7,84.0,45,38
STU009649,,SEM-8,94.0,45,42
STU009650,,SEM-1,90.0,45,40
STU009650,,SEM-2,85.0,45,38
STU009650,,SEM-3,85.0,45,38
STU009650,,SEM-4,88.0,45,40
STU009650,,SEM-5,67.0,45,30
STU009650,,SEM-6,79.0,45,36
STU009650,,SEM-7,64.0,45,29
STU009650,,SEM-8,60.0,45,27
STU009651,,SEM-1,95.0,45,43
STU009651,,SEM-2,78.0,45,35
STU009651,,SEM-3,95.0,45,43
STU009651,,SEM-4,85.0,45,38
STU009651,,SEM-5,93.0,45,42
STU009651,,SEM-6,89.0,45,40
STU009651,,SEM-7,76.0,45,34
STU009651,,SEM-8,91.0,45,41
STU009652,,SEM-1,73.0,45,33
STU009652,,SEM-2,78.0,45,35
STU009652,,SEM-3,74.0,45,33
STU009652,,SEM-4,87.0,45,39
STU009652,,SEM-5,76.0,45,34
STU009652,,SEM-6,62.0,45,28
STU009652,,SEM-7,60.0,45,27
STU009652,,SEM-8,79.0,45,36
STU009653,,SEM-1,80.0,45,36
STU009653,,SEM-2,76.0,45,34
STU009653,,SEM-3,72.0,45,32
STU009653,,SEM-4,59.0,45,27
STU009653,,SEM-5,77.0,45,35
STU009653,,SEM-6,76.0,45,34
STU009653,,SEM-7,64.0,45,29
STU009653,,SEM-8,71.0,45,32
STU009654,,SEM-1,76.0,45,34
STU009654,,SEM-2,66.0,45,30
STU009654,,SEM-3,54.0,45,24
STU009654,,SEM-4,75.0,45,34
STU009654,,SEM-5,69.0,45,31
STU009654,,SEM-6,59.0,45,27
STU009654,,SEM-7,67.0,45,30
STU009654,,SEM-8,69.0,45,31
STU009655,,SEM-1,95.0,45,43
STU009655,,SEM-2,80.0,45,36
STU009655,,SEM-3,69.0,45,31
STU009655,,SEM-4,81.0,45,36
STU009655,,SEM-5,87.0,45,39
STU009655,,SEM-6,85.0,45,38
STU009655,,SEM-7,69.0,45,31
STU009655,,SEM-8,74.0,45,33
STU009656,,SEM-1,59.0,45,27
STU009656,,SEM-2,64.0,45,29
STU009656,,SEM-3,65.0,45,29
STU009656,,SEM-4,54.0,45,24
STU009656,,SEM-5,74.0,45,33
STU009656,,SEM-6,56.0,45,25
STU009656,,SEM-7,73.0,45,33
STU009656,,SEM-8,60.0,45,27
STU009657,,SEM-1,88.0,45,40
STU009657,,SEM-2,87.0,45,39
STU009657,,SEM-3,64.0,45,29
STU009657,,SEM-4,100.0,45,45
STU009657,,SEM-5,66.0,45,30
STU009657,,SEM-6,78.0,45,35
STU009657,,SEM-7,73.0,45,33
STU009657,,SEM-8,88.0,45,40
STU009658,,SEM-1,73.0,45,33
STU009658,,SEM-2,73.0,45,33
STU009658,,SEM-3,76.0,45,34
STU009658,,SEM-4,88.0,45,40
STU009658,,SEM-5,74.0,45,33
STU009658,,SEM-6,83.0,45,37
STU009658,,SEM-7,82.0,45,37
STU009658,,SEM-8,84.0,45,38
STU009659,,SEM-1,91.0,45,41
STU009659,,SEM-2,94.0,45,42
STU009659,,SEM-3,82.0,45,37
STU009659,,SEM-4,67.0,45,30
STU009659,,SEM-5,94.0,45,42
STU009659,,SEM-6,80.0,45,36
STU009659,,SEM-7,67.0,45,30
STU009659,,SEM-8,78.0,45,35
STU009660,,SEM-1,87.0,45,39
STU009660,,SEM-2,75.0,45,34
STU009660,,SEM-3,81.0,45,36
STU009660,,SEM-4,82.0,45,37
STU009660,,SEM-5,80.0,45,36
STU009660,,SEM-6,74.0,45,33
STU009660,,SEM-7,69.0,45,31
STU009660,,SEM-8,83.0,45,37
STU009661,,SEM-1,92.0,45,41
STU009661,,SEM-2,95.0,45,43
STU009661,,SEM-3,95.0,45,43
STU009661,,SEM-4,86.0,45,39
STU009661,,SEM-5,80.0,45,36
STU009661,,SEM-6,82.0,45,37
STU009661,,SEM-7,100.0,45,45
STU009661,,SEM-8,77.0,45,35
STU009662,,SEM-1,83.0,45,37
STU009662,,SEM-2,78.0,45,35
STU009662,,SEM-3,73.0,45,33
STU009662,,SEM-4,74.0,45,33
STU009662,,SEM-5,94.0,45,42
STU009662,,SEM-6,78.0,45,35
STU009662,,SEM-7,86.0,45,39
STU009662,,SEM-8,80.0,45,36
STU009663,,SEM-1,75.0,45,34
STU009663,,SEM-2,81.0,45,36
STU009663,,SEM-3,74.0,45,33
STU009663,,SEM-4,79.0,45,36
STU009663,,SEM-5,76.0,45,34
STU009663,,SEM-6,71.0,45,32
STU009663,,SEM-7,66.0,45,30
STU009663,,SEM-8,70.0,45,31
STU009664,,SEM-1,73.0,45,33
STU009664,,SEM-2,69.0,45,31
STU009664,,SEM-3,62.0,45,28
STU009664,,SEM-4,74.0,45,33
STU009664,,SEM-5,50.0,45,22
STU009664,,SEM-6,50.0,45,22
STU009664,,SEM-7,73.0,45,33
STU009664,,SEM-8,63.0,45,28
STU009665,,SEM-1,72.0,45,32
STU009665,,SEM-2,73.0,45,33
STU009665,,SEM-3,95.0,45,43
STU009665,,SEM-4,80.0,45,36
STU009665,,SEM-5,78.0,45,35
STU009665,,SEM-6,66.0,45,30
STU009665,,SEM-7,80.0,45,36
STU009665,,SEM-8,73.0,45,33
STU009666,,SEM-1,72.0,45,32
STU009666,,SEM-2,79.0,45,36
STU009666,,SEM-3,70.0,45,31
STU009666,,SEM-4,63.0,45,28
STU009666,,SEM-5,61.0,45,27
STU009666,,SEM-6,71.0,45,32
STU009666,,SEM-7,55.0,45,25
STU009666,,SEM-8,58.0,45,26
STU009667,,SEM-1,74.0,45,33
STU009667,,SEM-2,66.0,45,30
STU009667,,SEM-3,63.0,45,28
STU009667,,SEM-4,64.0,45,29
STU009667,,SEM-5,72.0,45,32
STU009667,,SEM-6,77.0,45,35
STU009667,,SEM-7,82.0,45,37
STU009667,,SEM-8,79.0,45,36
STU009668,,SEM-1,82.0,45,37
STU009668,,SEM-2,97.0,45,44
STU009668,,SEM-3,97.0,45,44
STU009668,,SEM-4,90.0,45,40
STU009668,,SEM-5,93.0,45,42
STU009668,,SEM-6,83.0,45,37
STU009668,,SEM-7,92.0,45,41
STU009668,,SEM-8,88.0,45,40
STU009669,,SEM-1,76.0,45,34
STU009669,,SEM-2,66.0,45,30
STU009669,,SEM-3,67.0,45,30
STU009669,,SEM-4,77.0,45,35
STU009669,,SEM-5,80.0,45,36
STU009669,,SEM-6,68.0,45,31
STU009669,,SEM-7,65.0,45,29
STU009669,,SEM-8,83.0,45,37
STU009670,,SEM-1,71.0,45,32
STU009670,,SEM-2,71.0,45,32
STU009670,,SEM-3,78.0,45,35
STU009670,,SEM-4,80.0,45,36
STU009670,,SEM-5,71.0,45,32
STU009670,,SEM-6,74.0,45,33
STU009670,,SEM-7,81.0,45,36
STU009670,,SEM-8,64.0,45,29
STU009671,,SEM-1,72.0,45,32
STU009671,,SEM-2,70.0,45,31
STU009671,,SEM-3,81.0,45,36
STU009671,,SEM-4,81.0,45,36
STU009671,,SEM-5,79.0,45,36
STU009671,,SEM-6,63.0,45,28
STU009671,,SEM-7,78.0,45,35
STU009671,,SEM-8,67.0,45,30
STU009672,,SEM-1,96.0,45,43
STU009672,,SEM-2,85.0,45,38
STU009672,,SEM-3,90.0,45,40
STU009672,,SEM-4,91.0,45,41
STU009672,,SEM-5,86.0,45,39
STU009672,,SEM-6,86.0,45,39
STU009672,,SEM-7,95.0,45,43
STU009672,,SEM-8,87.0,45,39
STU009673,,SEM-1,98.0,45,44
STU009673,,SEM-2,86.0,45,39
STU009673,,SEM-3,92.0,45,41
STU009673,,SEM-4,90.0,45,40
STU009673,,SEM-5,62.0,45,28
STU009673,,SEM-6,87.0,45,39
STU009673,,SEM-7,84.0,45,38
STU009673,,SEM-8,87.0,45,39
STU009674,,SEM-1,76.0,45,34
STU009674,,SEM-2,70.0,45,31
STU009674,,SEM-3,70.0,45,31
STU009674,,SEM-4,63.0,45,28
STU009674,,SEM-5,51.0,45,23
STU009674,,SEM-6,73.0,45,33
STU009674,,SEM-7,75.0,45,34
STU009674,,SEM-8,65.0,45,29
STU009675,,SEM-1,77.0,45,35
STU009675,,SEM-2,69.0,45,31
STU009675,,SEM-3,83.0,45,37
STU009675,,SEM-4,84.0,45,38
STU009675,,SEM-5,77.0,45,35
STU009675,,SEM-6,98.0,45,44
STU009675,,SEM-7,66.0,45,30
STU009675,,SEM-8,83.0,45,37
STU009676,,SEM-1,76.0,45,34
STU009676,,SEM-2,76.0,45,34
STU009676,,SEM-3,70.0,45,31
STU009676,,SEM-4,76.0,45,34
STU009676,,SEM-5,72.0,45,32
STU009676,,SEM-6,79.0,45,36
STU009676,,SEM-7,78.0,45,35
STU009676,,SEM-8,88.0,45,40
STU009677,,SEM-1,61.0,45,27
STU009677,,SEM-2,59.0,45,27
STU009677,,SEM-3,53.0,45,24
STU009677,,SEM-4,75.0,45,34
STU009677,,SEM-5,50.0,45,22
STU009677,,SEM-6,65.0,45,29
STU009677,,SEM-7,71.0,45,32
STU009677,,SEM-8,63.0,45,28
STU009678,,SEM-1,63.0,45,28
STU009678,,SEM-2,68.0,45,31
STU009678,,SEM-3,69.0,45,31
STU009678,,SEM-4,76.0,45,34
STU009678,,SEM-5,70.0,45,31
STU009678,,SEM-6,58.0,45,26
STU009678,,SEM-7,55.0,45,25
STU009678,,SEM-8,71.0,45,32
STU009679,,SEM-1,74.0,45,33
STU009679,,SEM-2,63.0,45,28
STU009679,,SEM-3,70.0,45,31
STU009679,,SEM-4,73.0,45,33
STU009679,,SEM-5,75.0,45,34
STU009679,,SEM-6,58.0,45,26
STU009679,,SEM-7,73.0,45,33
STU009679,,SEM-8,78.0,45,35
STU009680,,SEM-1,68.0,45,31
STU009680,,SEM-2,62.0,45,28
STU009680,,SEM-3,56.0,45,25
STU009680,,SEM-4,79.0,45,36
STU009680,,SEM-5,73.0,45,33
STU009680,,SEM-6,65.0,45,29
STU009680,,SEM-7,68.0,45,31
STU009680,,SEM-8,69.0,45,31
STU009681,,SEM-1,75.0,45,34
STU009681,,SEM-2,84.0,45,38
STU009681,,SEM-3,89.0,45,40
STU009681,,SEM-4,84.0,45,38
STU009681,,SEM-5,81.0,45,36
STU009681,,SEM-6,91.0,45,41
STU009681,,SEM-7,72.0,45,32
STU009681,,SEM-8,83.0,45,37
STU009682,,SEM-1,75.0,45,34
STU009682,,SEM-2,94.0,45,42
STU009682,,SEM-3,82.0,45,37
STU009682,,SEM-4,75.0,45,34
STU009682,,SEM-5,83.0,45,37
STU009682,,SEM-6,86.0,45,39
STU009682,,SEM-7,89.0,45,40
STU009682,,SEM-8,61.0,45,27
STU009683,,SEM-1,84.0,45,38
STU009683,,SEM-2,77.0,45,35
STU009683,,SEM-3,90.0,45,40
STU009683,,SEM-4,76.0,45,34
STU009683,,SEM-5,72.0,45,32
STU009683,,SEM-6,91.0,45,41
STU009683,,SEM-7,80.0,45,36
STU009683,,SEM-8,79.0,45,36
STU009684,,SEM-1,65.0,45,29
STU009684,,SEM-2,56.0,45,25
STU009684,,SEM-3,50.0,45,22
STU009684,,SEM-4,76.0,45,34
STU009684,,SEM-5,70.0,45,31
STU009684,,SEM-6,82.0,45,37
STU009684,,SEM-7,59.0,45,27
STU009684,,SEM-8,68.0,45,31
STU009685,,SEM-1,81.0,45,36
STU009685,,SEM-2,74.0,45,33
STU009685,,SEM-3,69.0,45,31
STU009685,,SEM-4,69.0,45,31
STU009685,,SEM-5,89.0,45,40
STU009685,,SEM-6,71.0,45,32
STU009685,,SEM-7,80.0,45,36
STU009685,,SEM-8,80.0,45,36
STU009686,,SEM-1,89.0,45,40
STU009686,,SEM-2,68.0,45,31
STU009686,,SEM-3,70.0,45,31
STU009686,,SEM-4,97.0,45,44
STU009686,,SEM-5,95.0,45,43
STU009686,,SEM-6,89.0,45,40
STU009686,,SEM-7,81.0,45,36
STU009686,,SEM-8,94.0,45,42
STU009687,,SEM-1,62.0,45,28
STU009687,,SEM-2,77.0,45,35
STU009687,,SEM-3,71.0,45,32
STU009687,,SEM-4,69.0,45,31
STU009687,,SEM-5,71.0,45,32
STU009687,,SEM-6,66.0,45,30
STU009687,,SEM-7,67.0,45,30
STU009687,,SEM-8,71.0,45,32
STU009688,,SEM-1,98.0,45,44
STU009688,,SEM-2,84.0,45,38
STU009688,,SEM-3,100.0,45,45
STU009688,,SEM-4,83.0,45,37
STU009688,,SEM-5,91.0,45,41
STU009688,,SEM-6,100.0,45,45
STU009688,,SEM-7,85.0,45,38
STU009688,,SEM-8,97.0,45,44
STU009689,,SEM-1,81.0,45,36
STU009689,,SEM-2,81.0,45,36
STU009689,,SEM-3,83.0,45,37
STU009689,,SEM-4,89.0,45,40
STU009689,,SEM-5,84.0,45,38
STU009689,,SEM-6,82.0,45,37
STU009689,,SEM-7,94.0,45,42
STU009689,,SEM-8,81.0,45,36
STU009690,,SEM-1,83.0,45,37
STU009690,,SEM-2,75.0,45,34
STU009690,,SEM-3,90.0,45,40
STU009690,,SEM-4,85.0,45,38
STU009690,,SEM-5,88.0,45,40
STU009690,,SEM-6,87.0,45,39
STU009690,,SEM-7,98.0,45,44
STU009690,,SEM-8,81.0,45,36
STU009691,,SEM-1,71.0,45,32
STU009691,,SEM-2,79.0,45,36
STU009691,,SEM-3,73.0,45,33
STU009691,,SEM-4,69.0,45,31
STU009691,,SEM-5,68.0,45,31
STU009691,,SEM-6,70.0,45,31
STU009691,,SEM-7,55.0,45,25
STU009691,,SEM-8,57.0,45,26
STU009692,,SEM-1,85.0,45,38
STU009692,,SEM-2,85.0,45,38
STU009692,,SEM-3,77.0,45,35
STU009692,,SEM-4,87.0,45,39
STU009692,,SEM-5,81.0,45,36
STU009692,,SEM-6,90.0,45,40
STU009692,,SEM-7,79.0,45,36
STU009692,,SEM-8,69.0,45,31
STU009693,,SEM-1,73.0,45,33
STU009693,,SEM-2,63.0,45,28
STU009693,,SEM-3,71.0,45,32
STU009693,,SEM-4,81.0,45,36
STU009693,,SEM-5,64.0,45,29
STU009693,,SEM-6,71.0,45,32
STU009693,,SEM-7,74.0,45,33
STU009693,,SEM-8,70.0,45,31
STU009694,,SEM-1,69.0,45,31
STU009694,,SEM-2,69.0,45,31
STU009694,,SEM-3,58.0,45,26
STU009694,,SEM-4,75.0,45,34
STU009694,,SEM-5,72.0,45,32
STU009694,,SEM-6,69.0,45,31
STU009694,,SEM-7,58.0,45,26
STU009694,,SEM-8,50.0,45,22
STU009695,,SEM-1,66.0,45,30
STU009695,,SEM-2,85.0,45,38
STU009695,,SEM-3,83.0,45,37
STU009695,,SEM-4,82.0,45,37
STU009695,,SEM-5,69.0,45,31
STU009695,,SEM-6,68.0,45,31
STU009695,,SEM-7,81.0,45,36
STU009695,,SEM-8,78.0,45,35
STU009696,,SEM-1,65.0,45,29
STU009696,,SEM-2,69.0,45,31
STU009696,,SEM-3,67.0,45,30
STU009696,,SEM-4,52.0,45,23
STU009696,,SEM-5,76.0,45,34
STU009696,,SEM-6,65.0,45,29
STU009696,,SEM-7,65.0,45,29
STU009696,,SEM-8,52.0,45,23
STU009697,,SEM-1,75.0,45,34
STU009697,,SEM-2,67.0,45,30
STU009697,,SEM-3,73.0,45,33
STU009697,,SEM-4,68.0,45,31
STU009697,,SEM-5,75.0,45,34
STU009697,,SEM-6,78.0,45,35
STU009697,,SEM-7,70.0,45,31
STU009697,,SEM-8,66.0,45,30
STU009698,,SEM-1,72.0,45,32
STU009698,,SEM-2,69.0,45,31
STU009698,,SEM-3,72.0,45,32
STU009698,,SEM-4,62.0,45,28
STU009698,,SEM-5,73.0,45,33
STU009698,,SEM-6,56.0,45,25
STU009698,,SEM-7,89.0,45,40
STU009698,,SEM-8,69.0,45,31
STU009699,,SEM-1,82.0,45,37
STU009699,,SEM-2,87.0,45,39
STU009699,,SEM-3,78.0,45,35
STU009699,,SEM-4,82.0,45,37
STU009699,,SEM-5,72.0,45,32
STU009699,,SEM-6,80.0,45,36
STU009699,,SEM-7,87.0,45,39
STU009699,,SEM-8,79.0,45,36
STU009700,,SEM-1,74.0,45,33
STU009700,,SEM-2,100.0,45,45
STU009700,,SEM-3,81.0,45,36
STU009700,,SEM-4,69.0,45,31
STU009700,,SEM-5,98.0,45,44
STU009700,,SEM-6,89.0,45,40
STU009700,,SEM-7,79.0,45,36
STU009700,,SEM-8,82.0,45,37
STU009701,,SEM-1,93.0,45,42
STU009701,,SEM-2,83.0,45,37
STU009701,,SEM-3,81.0,45,36
STU009701,,SEM-4,76.0,45,34
STU009701,,SEM-5,71.0,45,32
STU009701,,SEM-6,67.0,45,30
STU009701,,SEM-7,81.0,45,36
STU009701,,SEM-8,81.0,45,36
STU009702,,SEM-1,82.0,45,37
STU009702,,SEM-2,83.0,45,37
STU009702,,SEM-3,94.0,45,42
STU009702,,SEM-4,73.0,45,33
STU009702,,SEM-5,82.0,45,37
STU009702,,SEM-6,81.0,45,36
STU009702,,SEM-7,82.0,45,37
STU009702,,SEM-8,93.0,45,42
STU009703,,SEM-1,92.0,45,41
STU009703,,SEM-2,81.0,45,36
STU009703,,SEM-3,93.0,45,42
STU009703,,SEM-4,95.0,45,43
STU009703,,SEM-5,91.0,45,41
