student_id,semester_id,internship_completed,project_phase_ii_score,devops_engineering_score,extracurricular_score,certification_count
STU082975,SEM-2,0,0.0,0.0,0.0,0
STU082976,SEM-4,0,0.0,0.0,0.0,1
STU082977,SEM-6,1,0.0,0.0,0.0,1
STU082978,SEM-2,0,0.0,0.0,0.0,1
STU082979,SEM-6,2,0.0,0.0,0.0,2
STU082980,SEM-2,0,0.0,0.0,0.0,2
STU082981,SEM-4,1,0.0,0.0,0.0,3
STU082982,SEM-8,2,0.0,0.0,0.0,2
STU082983,SEM-8,1,0.0,0.0,0.0,2
STU082984,SEM-8,2,0.0,0.0,0.0,4
STU082985,SEM-4,0,0.0,0.0,0.0,2
STU082986,SEM-2,0,0.0,0.0,0.0,0
STU082987,SEM-8,2,0.0,0.0,0.0,5
STU082988,SEM-8,3,0.0,0.0,0.0,4
STU082989,SEM-6,1,0.0,0.0,0.0,1
STU082990,SEM-8,1,0.0,0.0,0.0,2
STU082991,SEM-2,0,0.0,0.0,0.0,1
STU082992,SEM-4,1,0.0,0.0,0.0,2
STU082993,SEM-2,0,0.0,0.0,0.0,0
STU082994,SEM-2,0,0.0,0.0,0.0,2
STU082995,SEM-4,0,0.0,0.0,0.0,2
STU082996,SEM-8,2,0.0,0.0,0.0,2
STU082997,SEM-6,1,0.0,0.0,0.0,3
STU082998,SEM-4,1,0.0,0.0,0.0,1
STU082999,SEM-4,1,0.0,0.0,0.0,2
STU083000,SEM-8,1,0.0,0.0,0.0,5
STU083001,SEM-4,1,0.0,0.0,0.0,3
STU083002,SEM-8,1,0.0,0.0,0.0,4
STU083003,SEM-2,0,0.0,0.0,0.0,1
STU083004,SEM-6,0,0.0,0.0,0.0,3
STU083005,SEM-4,0,0.0,0.0,0.0,2
STU083006,SEM-6,2,0.0,0.0,0.0,3
STU083007,SEM-2,0,0.0,0.0,0.0,1
STU083008,SEM-6,1,0.0,0.0,0.0,2
STU083009,SEM-4,0,0.0,0.0,0.0,1
STU083010,SEM-6,1,0.0,0.0,0.0,2
STU083011,SEM-4,1,0.0,0.0,0.0,3
STU083012,SEM-4,0,0.0,0.0,0.0,2
STU083013,SEM-2,0,0.0,0.0,0.0,1
STU083014,SEM-6,2,0.0,0.0,0.0,4
STU083015,SEM-4,0,0.0,0.0,0.0,3
STU083016,SEM-6,2,0.0,0.0,0.0,3
STU083017,SEM-6,1,0.0,0.0,0.0,2
STU083018,SEM-8,1,0.0,0.0,0.0,2
STU083019,SEM-8,0,0.0,0.0,0.0,2
STU083020,SEM-6,2,0.0,0.0,0.0,2
STU083021,SEM-2,0,0.0,0.0,0.0,2
STU083022,SEM-4,0,0.0,0.0,0.0,1
STU083023,SEM-6,1,0.0,0.0,0.0,3
STU083024,SEM-6,2,0.0,0.0,0.0,1
STU083025,SEM-8,1,0.0,0.0,0.0,2
STU083026,SEM-8,1,0.0,0.0,0.0,3
STU083027,SEM-8,2,0.0,0.0,0.0,2
STU083028,SEM-6,1,0.0,0.0,0.0,4
STU083029,SEM-2,0,0.0,0.0,0.0,1
STU083030,SEM-2,0,0.0,0.0,0.0,1
STU083031,SEM-4,1,0.0,0.0,0.0,2
STU083032,SEM-6,1,0.0,0.0,0.0,3
STU083033,SEM-2,0,0.0,0.0,0.0,0
STU083034,SEM-6,1,0.0,0.0,0.0,3
STU083035,SEM-6,1,0.0,0.0,0.0,0
STU083036,SEM-2,0,0.0,0.0,0.0,2
STU083037,SEM-4,0,0.0,0.0,0.0,2
STU083038,SEM-8,3,0.0,0.0,0.0,2
STU083039,SEM-2,0,0.0,0.0,0.0,1
STU083040,SEM-4,0,0.0,0.0,0.0,3
STU083041,SEM-6,1,0.0,0.0,0.0,2
STU083042,SEM-2,0,0.0,0.0,0.0,0
STU083043,SEM-8,1,0.0,0.0,0.0,2
STU083044,SEM-4,0,0.0,0.0,0.0,2
STU083045,SEM-8,2,0.0,0.0,0.0,2
STU083046,SEM-4,1,0.0,0.0,0.0,3
STU083047,SEM-6,2,0.0,0.0,0.0,3
STU083048,SEM-2,0,0.0,0.0,0.0,2
STU083049,SEM-4,0,0.0,0.0,0.0,3
STU083050,SEM-8,3,0.0,0.0,0.0,3
STU083051,SEM-4,0,0.0,0.0,0.0,1
STU083052,SEM-4,1,0.0,0.0,0.0,3
STU083053,SEM-6,1,0.0,0.0,0.0,4
STU083054,SEM-2,0,0.0,0.0,0.0,1
STU083055,SEM-4,1,0.0,0.0,0.0,1
STU083056,SEM-4,0,0.0,0.0,0.0,3
STU083057,SEM-4,1,0.0,0.0,0.0,1
STU083058,SEM-4,0,0.0,0.0,0.0,0
STU083059,SEM-4,1,0.0,0.0,0.0,2
STU083060,SEM-4,0,0.0,0.0,0.0,0
STU083061,SEM-2,0,0.0,0.0,0.0,0
STU083062,SEM-6,2,0.0,0.0,0.0,3
STU083063,SEM-8,1,0.0,0.0,0.0,5
STU083064,SEM-4,0,0.0,0.0,0.0,1
STU083065,SEM-4,0,0.0,0.0,0.0,2
STU083066,SEM-2,0,0.0,0.0,0.0,1
STU083067,SEM-8,1,0.0,0.0,0.0,3
STU083068,SEM-8,2,0.0,0.0,0.0,4
STU083069,SEM-6,2,0.0,0.0,0.0,1
STU083070,SEM-4,1,0.0,0.0,0.0,1
STU083071,SEM-2,0,0.0,0.0,0.0,1
STU083072,SEM-4,0,0.0,0.0,0.0,2
STU083073,SEM-2,0,0.0,0.0,0.0,2
STU083074,SEM-8,0,0.0,0.0,0.0,4
STU083075,SEM-6,1,0.0,0.0,0.0,1
STU083076,SEM-4,1,0.0,0.0,0.0,1
STU083077,SEM-6,2,0.0,0.0,0.0,4
STU083078,SEM-6,1,0.0,0.0,0.0,3
STU083079,SEM-2,0,0.0,0.0,0.0,1
STU083080,SEM-8,2,0.0,0.0,0.0,2
STU083081,SEM-2,0,0.0,0.0,0.0,2
STU083082,SEM-2,0,0.0,0.0,0.0,2
STU083083,SEM-8,2,0.0,0.0,0.0,2
STU083084,SEM-4,0,0.0,0.0,0.0,2
STU083085,SEM-2,0,0.0,0.0,0.0,0
STU083086,SEM-2,0,0.0,0.0,0.0,2
STU083087,SEM-6,1,0.0,0.0,0.0,0
STU083088,SEM-4,0,0.0,0.0,0.0,0
STU083089,SEM-8,1,0.0,0.0,0.0,1
STU083090,SEM-2,0,0.0,0.0,0.0,0
STU083091,SEM-8,2,0.0,0.0,0.0,4
STU083092,SEM-6,1,0.0,0.0,0.0,2
STU083093,SEM-6,1,0.0,0.0,0.0,2
STU083094,SEM-4,1,0.0,0.0,0.0,1
STU083095,SEM-4,1,0.0,0.0,0.0,0
STU083096,SEM-2,0,0.0,0.0,0.0,1
STU083097,SEM-2,0,0.0,0.0,0.0,1
STU083098,SEM-4,1,0.0,0.0,0.0,2
STU083099,SEM-4,1,0.0,0.0,0.0,3
STU083100,SEM-2,0,0.0,0.0,0.0,0
STU083101,SEM-8,2,0.0,0.0,0.0,5
STU083102,SEM-4,1,0.0,0.0,0.0,3
STU083103,SEM-2,0,0.0,0.0,0.0,2
STU083104,SEM-6,1,0.0,0.0,0.0,3
STU083105,SEM-8,2,0.0,0.0,0.0,2
STU083106,SEM-4,1,0.0,0.0,0.0,1
STU083107,SEM-4,0,0.0,0.0,0.0,1
STU083108,SEM-2,0,0.0,0.0,0.0,1
STU083109,SEM-8,2,0.0,0.0,0.0,3
STU083110,SEM-4,1,0.0,0.0,0.0,1
STU083111,SEM-8,2,0.0,0.0,0.0,5
STU083112,SEM-2,0,0.0,0.0,0.0,1
STU083113,SEM-8,1,0.0,0.0,0.0,4
STU083114,SEM-2,0,0.0,0.0,0.0,1
STU083115,SEM-2,0,0.0,0.0,0.0,1
STU083116,SEM-6,2,0.0,0.0,0.0,3
STU083117,SEM-2,0,0.0,0.0,0.0,0
STU083118,SEM-2,0,0.0,0.0,0.0,1
STU083119,SEM-2,0,0.0,0.0,0.0,0
STU083120,SEM-4,0,0.0,0.0,0.0,1
STU083121,SEM-8,1,0.0,0.0,0.0,2
STU083122,SEM-4,1,0.0,0.0,0.0,3
STU083123,SEM-4,1,0.0,0.0,0.0,1
STU083124,SEM-6,1,0.0,0.0,0.0,3
STU083125,SEM-4,1,0.0,0.0,0.0,2
STU083126,SEM-8,1,0.0,0.0,0.0,2
STU083127,SEM-8,3,0.0,0.0,0.0,3
STU083128,SEM-6,1,0.0,0.0,0.0,3
STU083129,SEM-6,1,0.0,0.0,0.0,4
STU083130,SEM-8,1,0.0,0.0,0.0,2
STU083131,SEM-6,1,0.0,0.0,0.0,1
STU083132,SEM-4,0,0.0,0.0,0.0,1
STU083133,SEM-6,2,0.0,0.0,0.0,1
STU083134,SEM-2,0,0.0,0.0,0.0,0
STU083135,SEM-8,1,0.0,0.0,0.0,3
STU083136,SEM-8,0,0.0,0.0,0.0,4
STU083137,SEM-6,2,0.0,0.0,0.0,2
STU083138,SEM-8,2,0.0,0.0,0.0,4
STU083139,SEM-6,1,0.0,0.0,0.0,2
STU083140,SEM-4,0,0.0,0.0,0.0,2
STU083141,SEM-8,2,0.0,0.0,0.0,5
STU083142,SEM-2,0,0.0,0.0,0.0,1
STU083143,SEM-8,2,0.0,0.0,0.0,4
STU083144,SEM-8,1,0.0,0.0,0.0,3
STU083145,SEM-6,0,0.0,0.0,0.0,2
STU083146,SEM-6,2,0.0,0.0,0.0,1
STU083147,SEM-8,2,0.0,0.0,0.0,5
STU083148,SEM-2,0,0.0,0.0,0.0,2
STU083149,SEM-2,0,0.0,0.0,0.0,0
STU083150,SEM-6,0,0.0,0.0,0.0,1
STU083151,SEM-2,0,0.0,0.0,0.0,2
STU083152,SEM-6,0,0.0,0.0,0.0,2
STU083153,SEM-4,1,0.0,0.0,0.0,2
STU083154,SEM-8,1,0.0,0.0,0.0,3
STU083155,SEM-4,0,0.0,0.0,0.0,1
STU083156,SEM-8,2,0.0,0.0,0.0,3
STU083157,SEM-2,0,0.0,0.0,0.0,1
STU083158,SEM-2,0,0.0,0.0,0.0,2
STU083159,SEM-4,0,0.0,0.0,0.0,0
STU083160,SEM-6,0,0.0,0.0,0.0,3
STU083161,SEM-6,1,0.0,0.0,0.0,1
STU083162,SEM-6,1,0.0,0.0,0.0,4
STU083163,SEM-8,1,0.0,0.0,0.0,3
STU083164,SEM-8,1,0.0,0.0,0.0,4
STU083165,SEM-4,0,0.0,0.0,0.0,1
STU083166,SEM-8,0,0.0,0.0,0.0,2
STU083167,SEM-4,0,0.0,0.0,0.0,3
STU083168,SEM-8,1,0.0,0.0,0.0,5
STU083169,SEM-8,2,0.0,0.0,0.0,3
STU083170,SEM-2,0,0.0,0.0,0.0,1
STU083171,SEM-8,0,0.0,0.0,0.0,4
STU083172,SEM-2,0,0.0,0.0,0.0,0
STU083173,SEM-8,1,0.0,0.0,0.0,3
STU083174,SEM-2,0,0.0,0.0,0.0,1
STU083175,SEM-8,2,0.0,0.0,0.0,1
STU083176,SEM-4,1,0.0,0.0,0.0,1
STU083177,SEM-4,1,0.0,0.0,0.0,0
STU083178,SEM-4,0,0.0,0.0,0.0,1
STU083179,SEM-2,0,0.0,0.0,0.0,1
STU083180,SEM-6,1,0.0,0.0,0.0,2
STU083181,SEM-8,2,0.0,0.0,0.0,2
STU083182,SEM-4,0,0.0,0.0,0.0,1
STU083183,SEM-8,2,0.0,0.0,0.0,5
STU083184,SEM-8,1,0.0,0.0,0.0,3
STU083185,SEM-8,3,0.0,0.0,0.0,3
STU083186,SEM-4,0,0.0,0.0,0.0,3
STU083187,SEM-8,2,0.0,0.0,0.0,3
STU083188,SEM-6,2,0.0,0.0,0.0,4
STU083189,SEM-6,1,0.0,0.0,0.0,2
STU083190,SEM-6,2,0.0,0.0,0.0,2
STU083191,SEM-2,0,0.0,0.0,0.0,1
STU083192,SEM-8,2,0.0,0.0,0.0,4
STU083193,SEM-4,1,0.0,0.0,0.0,3
STU083194,SEM-8,2,0.0,0.0,0.0,3
STU083195,SEM-6,0,0.0,0.0,0.0,2
STU083196,SEM-8,3,0.0,0.0,0.0,4
STU083197,SEM-4,1,0.0,0.0,0.0,0
STU083198,SEM-6,1,0.0,0.0,0.0,2
STU083199,SEM-2,0,0.0,0.0,0.0,2
STU083200,SEM-2,0,0.0,0.0,0.0,2
STU083201,SEM-6,2,0.0,0.0,0.0,3
STU083202,SEM-4,0,0.0,0.0,0.0,2
STU083203,SEM-4,0,0.0,0.0,0.0,0
STU083204,SEM-2,0,0.0,0.0,0.0,0
STU083205,SEM-8,2,0.0,0.0,0.0,3
STU083206,SEM-8,1,0.0,0.0,0.0,2
STU083207,SEM-2,0,0.0,0.0,0.0,0
STU083208,SEM-2,0,0.0,0.0,0.0,2
STU083209,SEM-6,0,0.0,0.0,0.0,4
STU083210,SEM-2,0,0.0,0.0,0.0,0
STU083211,SEM-4,0,0.0,0.0,0.0,2
STU083212,SEM-8,2,0.0,0.0,0.0,3
STU083213,SEM-2,0,0.0,0.0,0.0,0
STU083214,SEM-8,1,0.0,0.0,0.0,3
STU083215,SEM-8,2,0.0,0.0,0.0,3
STU083216,SEM-2,0,0.0,0.0,0.0,1
STU083217,SEM-6,1,0.0,0.0,0.0,1
STU083218,SEM-8,2,0.0,0.0,0.0,3
STU083219,SEM-8,2,0.0,0.0,0.0,3
STU083220,SEM-8,3,0.0,0.0,0.0,4
STU083221,SEM-8,1,0.0,0.0,0.0,3
STU083222,SEM-6,1,0.0,0.0,0.0,2
STU083223,SEM-8,1,0.0,0.0,0.0,0
STU083224,SEM-8,1,0.0,0.0,0.0,4
STU083225,SEM-2,0,0.0,0.0,0.0,1
STU083226,SEM-2,0,0.0,0.0,0.0,0
STU083227,SEM-4,1,0.0,0.0,0.0,0
STU083228,SEM-6,1,0.0,0.0,0.0,3
STU083229,SEM-2,0,0.0,0.0,0.0,1
STU083230,SEM-2,0,0.0,0.0,0.0,1
STU083231,SEM-6,2,0.0,0.0,0.0,3
STU083232,SEM-2,0,0.0,0.0,0.0,1
STU083233,SEM-8,3,0.0,0.0,0.0,3
STU083234,SEM-2,0,0.0,0.0,0.0,1
STU083235,SEM-8,1,0.0,0.0,0.0,1
STU083236,SEM-6,2,0.0,0.0,0.0,4
STU083237,SEM-2,0,0.0,0.0,0.0,1
STU083238,SEM-2,0,0.0,0.0,0.0,0
STU083239,SEM-8,2,0.0,0.0,0.0,4
STU083240,SEM-4,1,0.0,0.0,0.0,2
STU083241,SEM-6,1,0.0,0.0,0.0,2
STU083242,SEM-6,1,0.0,0.0,0.0,4
STU083243,SEM-6,0,0.0,0.0,0.0,2
STU083244,SEM-8,1,0.0,0.0,0.0,2
STU083245,SEM-2,0,0.0,0.0,0.0,2
STU083246,SEM-6,1,0.0,0.0,0.0,2
STU083247,SEM-2,0,0.0,0.0,0.0,1
STU083248,SEM-6,2,0.0,0.0,0.0,1
STU083249,SEM-8,2,0.0,0.0,0.0,5
STU083250,SEM-8,1,0.0,0.0,0.0,4
STU083251,SEM-6,0,0.0,0.0,0.0,2
STU083252,SEM-6,2,0.0,0.0,0.0,3
STU083253,SEM-6,2,0.0,0.0,0.0,3
STU083254,SEM-8,2,0.0,0.0,0.0,3
STU083255,SEM-6,1,0.0,0.0,0.0,2
STU083256,SEM-2,0,0.0,0.0,0.0,0
STU083257,SEM-2,0,0.0,0.0,0.0,1
STU083258,SEM-6,0,0.0,0.0,0.0,2
STU083259,SEM-4,1,0.0,0.0,0.0,0
STU083260,SEM-6,2,0.0,0.0,0.0,2
STU083261,SEM-8,0,0.0,0.0,0.0,2
STU083262,SEM-6,2,0.0,0.0,0.0,1
STU083263,SEM-8,2,0.0,0.0,0.0,3
STU083264,SEM-4,1,0.0,0.0,0.0,3
STU083265,SEM-8,2,0.0,0.0,0.0,3
STU083266,SEM-2,0,0.0,0.0,0.0,2
STU083267,SEM-6,2,0.0,0.0,0.0,2
STU083268,SEM-6,1,0.0,0.0,0.0,4
STU083269,SEM-2,0,0.0,0.0,0.0,0
STU083270,SEM-2,0,0.0,0.0,0.0,0
STU083271,SEM-6,1,0.0,0.0,0.0,3
STU083272,SEM-8,1,0.0,0.0,0.0,5
STU083273,SEM-6,2,0.0,0.0,0.0,2
STU083274,SEM-6,1,0.0,0.0,0.0,4
STU083275,SEM-4,1,0.0,0.0,0.0,0
STU083276,SEM-4,1,0.0,0.0,0.0,3
STU083277,SEM-2,0,0.0,0.0,0.0,0
STU083278,SEM-8,2,0.0,0.0,0.0,4
STU083279,SEM-4,1,0.0,0.0,0.0,0
STU083280,SEM-8,2,0.0,0.0,0.0,4
STU083281,SEM-6,1,0.0,0.0,0.0,3
STU083282,SEM-4,0,0.0,0.0,0.0,1
STU083283,SEM-2,0,0.0,0.0,0.0,1
STU083284,SEM-2,0,0.0,0.0,0.0,2
STU083285,SEM-6,2,0.0,0.0,0.0,3
STU083286,SEM-8,2,0.0,0.0,0.0,3
STU083287,SEM-2,0,0.0,0.0,0.0,1
STU083288,SEM-8,2,0.0,0.0,0.0,1
STU083289,SEM-8,1,0.0,0.0,0.0,3
STU083290,SEM-2,0,0.0,0.0,0.0,2
STU083291,SEM-8,2,0.0,0.0,0.0,3
STU083292,SEM-2,0,0.0,0.0,0.0,2
STU083293,SEM-2,0,0.0,0.0,0.0,2
STU083294,SEM-8,2,0.0,0.0,0.0,3
STU083295,SEM-6,0,0.0,0.0,0.0,3
STU083296,SEM-4,0,0.0,0.0,0.0,2
STU083297,SEM-8,2,0.0,0.0,0.0,4
STU083298,SEM-6,1,0.0,0.0,0.0,2
STU083299,SEM-4,1,0.0,0.0,0.0,2
STU083300,SEM-2,0,0.0,0.0,0.0,2
STU083301,SEM-8,2,0.0,0.0,0.0,3
STU083302,SEM-2,0,0.0,0.0,0.0,0
STU083303,SEM-4,0,0.0,0.0,0.0,1
STU083304,SEM-4,0,0.0,0.0,0.0,0
STU083305,SEM-4,1,0.0,0.0,0.0,0
STU083306,SEM-4,0,0.0,0.0,0.0,3
STU083307,SEM-6,1,0.0,0.0,0.0,3
STU083308,SEM-2,0,0.0,0.0,0.0,0
STU083309,SEM-2,0,0.0,0.0,0.0,2
STU083310,SEM-6,1,0.0,0.0,0.0,3
STU083311,SEM-4,0,0.0,0.0,0.0,2
STU083312,SEM-4,0,0.0,0.0,0.0,0
STU083313,SEM-8,1,0.0,0.0,0.0,4
STU083314,SEM-6,1,0.0,0.0,0.0,1
STU083315,SEM-6,0,0.0,0.0,0.0,3
STU083316,SEM-2,0,0.0,0.0,0.0,0
STU083317,SEM-6,1,0.0,0.0,0.0,2
STU083318,SEM-8,2,0.0,0.0,0.0,4
STU083319,SEM-8,1,0.0,0.0,0.0,4
STU083320,SEM-2,0,0.0,0.0,0.0,2
STU083321,SEM-8,1,0.0,0.0,0.0,2
STU083322,SEM-4,1,0.0,0.0,0.0,3
STU083323,SEM-8,1,0.0,0.0,0.0,3
STU083324,SEM-2,0,0.0,0.0,0.0,1
STU083325,SEM-4,1,0.0,0.0,0.0,0
STU083326,SEM-2,0,0.0,0.0,0.0,0
STU083327,SEM-2,0,0.0,0.0,0.0,0
STU083328,SEM-6,1,0.0,0.0,0.0,3
STU083329,SEM-2,0,0.0,0.0,0.0,1
STU083330,SEM-2,0,0.0,0.0,0.0,1
STU083331,SEM-6,1,0.0,0.0,0.0,2
STU083332,SEM-2,0,0.0,0.0,0.0,1
STU083333,SEM-4,1,0.0,0.0,0.0,0
STU083334,SEM-2,0,0.0,0.0,0.0,0
STU083335,SEM-4,1,0.0,0.0,0.0,1
STU083336,SEM-4,1,0.0,0.0,0.0,2
STU083337,SEM-2,0,0.0,0.0,0.0,1
STU083338,SEM-8,2,0.0,0.0,0.0,3
STU083339,SEM-8,2,0.0,0.0,0.0,4
STU083340,SEM-8,2,0.0,0.0,0.0,3
STU083341,SEM-4,0,0.0,0.0,0.0,3
STU083342,SEM-4,1,0.0,0.0,0.0,1
STU083343,SEM-8,0,0.0,0.0,0.0,2
STU083344,SEM-2,0,0.0,0.0,0.0,1
STU083345,SEM-4,0,0.0,0.0,0.0,0
STU083346,SEM-2,0,0.0,0.0,0.0,1
STU083347,SEM-2,0,0.0,0.0,0.0,1
STU083348,SEM-4,1,0.0,0.0,0.0,2
STU083349,SEM-6,1,0.0,0.0,0.0,2
STU083350,SEM-4,1,0.0,0.0,0.0,1
STU083351,SEM-2,0,0.0,0.0,0.0,1
STU083352,SEM-2,0,0.0,0.0,0.0,0
STU083353,SEM-6,2,0.0,0.0,0.0,2
STU083354,SEM-6,0,0.0,0.0,0.0,3
STU083355,SEM-4,1,0.0,0.0,0.0,1
STU083356,SEM-2,0,0.0,0.0,0.0,0
STU083357,SEM-4,0,0.0,0.0,0.0,2
STU083358,SEM-8,2,0.0,0.0,0.0,3
STU083359,SEM-2,0,0.0,0.0,0.0,2
STU083360,SEM-4,0,0.0,0.0,0.0,2
STU083361,SEM-2,0,0.0,0.0,0.0,2
STU083362,SEM-4,1,0.0,0.0,0.0,2
STU083363,SEM-2,0,0.0,0.0,0.0,1
STU083364,SEM-6,0,0.0,0.0,0.0,1
STU083365,SEM-8,2,0.0,0.0,0.0,4
STU083366,SEM-6,1,0.0,0.0,0.0,3
STU083367,SEM-6,1,0.0,0.0,0.0,3
STU083368,SEM-8,2,0.0,0.0,0.0,2
STU083369,SEM-8,2,0.0,0.0,0.0,3
STU083370,SEM-6,1,0.0,0.0,0.0,3
STU083371,SEM-8,2,0.0,0.0,0.0,4
STU083372,SEM-2,0,0.0,0.0,0.0,1
STU083373,SEM-6,2,0.0,0.0,0.0,1
STU083374,SEM-8,2,0.0,0.0,0.0,2
STU083375,SEM-4,1,0.0,0.0,0.0,1
STU083376,SEM-4,1,0.0,0.0,0.0,0
STU083377,SEM-8,2,0.0,0.0,0.0,2
STU083378,SEM-8,2,0.0,0.0,0.0,2
STU083379,SEM-8,1,0.0,0.0,0.0,3
STU083380,SEM-6,0,0.0,0.0,0.0,4
STU083381,SEM-2,0,0.0,0.0,0.0,0
STU083382,SEM-8,1,0.0,0.0,0.0,5
STU083383,SEM-4,0,0.0,0.0,0.0,1
STU083384,SEM-6,1,0.0,0.0,0.0,1
STU083385,SEM-6,0,0.0,0.0,0.0,3
STU083386,SEM-4,1,0.0,0.0,0.0,0
STU083387,SEM-6,1,0.0,0.0,0.0,0
STU083388,SEM-4,0,0.0,0.0,0.0,0
STU083389,SEM-2,0,0.0,0.0,0.0,0
STU083390,SEM-8,2,0.0,0.0,0.0,2
STU083391,SEM-6,0,0.0,0.0,0.0,3
STU083392,SEM-4,1,0.0,0.0,0.0,3
STU083393,SEM-2,0,0.0,0.0,0.0,2
STU083394,SEM-6,1,0.0,0.0,0.0,3
STU083395,SEM-8,2,0.0,0.0,0.0,4
STU083396,SEM-6,2,0.0,0.0,0.0,1
STU083397,SEM-6,2,0.0,0.0,0.0,3
STU083398,SEM-4,1,0.0,0.0,0.0,1
STU083399,SEM-2,0,0.0,0.0,0.0,0
STU083400,SEM-2,0,0.0,0.0,0.0,2
STU083401,SEM-6,2,0.0,0.0,0.0,2
STU083402,SEM-6,1,0.0,0.0,0.0,1
STU083403,SEM-2,0,0.0,0.0,0.0,0
STU083404,SEM-8,2,0.0,0.0,0.0,2
STU083405,SEM-6,1,0.0,0.0,0.0,1
STU083406,SEM-8,2,0.0,0.0,0.0,3
STU083407,SEM-4,1,0.0,0.0,0.0,3
STU083408,SEM-2,0,0.0,0.0,0.0,0
STU083409,SEM-6,1,0.0,0.0,0.0,3
STU083410,SEM-2,0,0.0,0.0,0.0,0
STU083411,SEM-2,0,0.0,0.0,0.0,1
STU083412,SEM-8,1,0.0,0.0,0.0,3
STU083413,SEM-2,0,0.0,0.0,0.0,0
STU083414,SEM-6,1,0.0,0.0,0.0,4
STU083415,SEM-4,0,0.0,0.0,0.0,0
STU083416,SEM-8,2,0.0,0.0,0.0,3
STU083417,SEM-6,1,0.0,0.0,0.0,2
STU083418,SEM-6,1,0.0,0.0,0.0,3
STU083419,SEM-2,0,0.0,0.0,0.0,0
STU083420,SEM-2,0,0.0,0.0,0.0,2
STU083421,SEM-4,0,0.0,0.0,0.0,2
STU083422,SEM-4,1,0.0,0.0,0.0,2
STU083423,SEM-2,0,0.0,0.0,0.0,2
STU083424,SEM-2,0,0.0,0.0,0.0,1
STU083425,SEM-6,0,0.0,0.0,0.0,2
STU083426,SEM-6,2,0.0,0.0,0.0,0
STU083427,SEM-4,1,0.0,0.0,0.0,2
STU083428,SEM-6,2,0.0,0.0,0.0,2
STU083429,SEM-8,2,0.0,0.0,0.0,3
STU083430,SEM-2,0,0.0,0.0,0.0,2
STU083431,SEM-4,0,0.0,0.0,0.0,1
STU083432,SEM-4,0,0.0,0.0,0.0,1
STU083433,SEM-2,0,0.0,0.0,0.0,1
STU083434,SEM-2,0,0.0,0.0,0.0,0
STU083435,SEM-4,0,0.0,0.0,0.0,2
STU083436,SEM-2,0,0.0,0.0,0.0,2
STU083437,SEM-2,0,0.0,0.0,0.0,1
STU083438,SEM-4,0,0.0,0.0,0.0,2
STU083439,SEM-6,0,0.0,0.0,0.0,2
STU083440,SEM-4,0,0.0,0.0,0.0,2
STU083441,SEM-2,0,0.0,0.0,0.0,2
STU083442,SEM-8,1,0.0,0.0,0.0,3
STU083443,SEM-8,2,0.0,0.0,0.0,3
STU083444,SEM-2,0,0.0,0.0,0.0,0
STU083445,SEM-4,0,0.0,0.0,0.0,1
STU083446,SEM-4,1,0.0,0.0,0.0,3
STU083447,SEM-2,0,0.0,0.0,0.0,1
STU083448,SEM-2,0,0.0,0.0,0.0,0
STU083449,SEM-6,1,0.0,0.0,0.0,4
STU083450,SEM-4,0,0.0,0.0,0.0,2
STU083451,SEM-2,0,0.0,0.0,0.0,0
STU083452,SEM-6,2,0.0,0.0,0.0,3
STU083453,SEM-6,2,0.0,0.0,0.0,2
STU083454,SEM-8,1,0.0,0.0,0.0,3
STU083455,SEM-2,0,0.0,0.0,0.0,2
STU083456,SEM-6,2,0.0,0.0,0.0,4
STU083457,SEM-8,2,0.0,0.0,0.0,3
STU083458,SEM-8,2,0.0,0.0,0.0,3
STU083459,SEM-6,2,0.0,0.0,0.0,2
STU083460,SEM-8,1,0.0,0.0,0.0,3
STU083461,SEM-2,0,0.0,0.0,0.0,2
STU083462,SEM-2,0,0.0,0.0,0.0,0
STU083463,SEM-2,0,0.0,0.0,0.0,0
STU083464,SEM-4,0,0.0,0.0,0.0,3
STU083465,SEM-8,1,0.0,0.0,0.0,5
STU083466,SEM-6,1,0.0,0.0,0.0,3
STU083467,SEM-8,2,0.0,0.0,0.0,5
STU083468,SEM-2,0,0.0,0.0,0.0,1
STU083469,SEM-6,1,0.0,0.0,0.0,1
STU083470,SEM-4,0,0.0,0.0,0.0,1
STU083471,SEM-8,1,0.0,0.0,0.0,2
STU083472,SEM-2,0,0.0,0.0,0.0,1
STU083473,SEM-4,1,0.0,0.0,0.0,2
STU083474,SEM-6,1,0.0,0.0,0.0,3
STU083475,SEM-4,0,0.0,0.0,0.0,1
STU083476,SEM-6,2,0.0,0.0,0.0,2
STU083477,SEM-8,1,0.0,0.0,0.0,5
STU083478,SEM-6,1,0.0,0.0,0.0,2
STU083479,SEM-2,0,0.0,0.0,0.0,0
STU083480,SEM-2,0,0.0,0.0,0.0,1
STU083481,SEM-8,2,0.0,0.0,0.0,3
STU083482,SEM-6,1,0.0,0.0,0.0,2
STU083483,SEM-4,1,0.0,0.0,0.0,1
STU083484,SEM-6,1,0.0,0.0,0.0,2
STU083485,SEM-6,1,0.0,0.0,0.0,2
STU083486,SEM-6,2,0.0,0.0,0.0,2
STU083487,SEM-2,0,0.0,0.0,0.0,2
STU083488,SEM-8,1,0.0,0.0,0.0,0
STU083489,SEM-8,3,0.0,0.0,0.0,5
STU083490,SEM-8,2,0.0,0.0,0.0,2
